id,year,month,day,country,region,district,city,un,ingo,lgno_ncrs,icrc,ifrc,other,nationals_killed,nationals_wounded,nationals_kidnapped,total_nationals,internationals_killed,internationals_wounded,internationals_kidnapped,total_internationals,total_killed,total_wounded,total_kidnapped,total_affected,gender_male,gender_female,gender_unknown,means_of_attack,attack_context,location,lat,lng,details_(public),column,country_id,assumedday,assumedmonth,time,bucket
367,2005.0,5.0,,Nepal,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,S,U,U,28.0,84.0,1 UN national staff and 1 NGO national staff beaten by Maoist rebels.,Nepal,524,1,5,1.1149056e+12,21
368,2005.0,5.0,1.0,Sudan,Kassala State,,near Kassala,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,4.0,K,Am,R,15.45099,36.39998,"2 RC national staff killed, 1 national staff wounded and 1 national staff kidnapped when their vehicle was attacked near the eastern town of Kassala, May 1.","Kassala, Sudan",729,1,5,1.1149056e+12,21
369,2005.0,5.0,,Afghanistan,Baghlan,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,S,IA,U,35.75,69.0,1 INGO national staff killed by hanging in an incident involving three Afghan women who were found hanged in Baghlan as warning to female aid workers (one of the others was a national civil servant; one was unidentified).,,4,1,5,1.1149056e+12,21
370,2005.0,5.0,,Afghanistan,Kabul,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,K,U,U,34.5197058,69.1624302,"1 INGO international (Italian) staff kidnapped in Kabul, later released.",,4,1,5,1.1149056e+12,21
371,2005.0,5.0,,Malawi,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,U,MV,H,-13.2687204,33.9301963,"3 INGO national staff injured when protestors, angry over US deportation of terror suspects stormed compound.",Malawi,454,1,5,1.1149056e+12,21
372,2005.0,6.0,,Haiti,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,K,U,U,19.139995199999998,-72.3570972,1 RC national staff found shot and killed after being kidnapped.,,332,1,6,1.117584e+12,21
373,2005.0,6.0,1.0,Afghanistan,Kandahar,Pishin,bridge on the Kandahar-Herat highway,0.0,7.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,7.0,0.0,0.0,7.0,I,Am,R,31.396859999999997,67.08582,"2 1NGO national staff killed and 5 national staff injured from the by insurgent bomb attack on bridge on the Kandahar-Herat highway, June 1.","Pishīn, Kandahār, Afghanistan",4,1,6,1.117584e+12,21
374,2005.0,6.0,4.0,Afghanistan,Oruzgan,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,U,U,32.627761,65.901625,"1 NGO national staff killed in Uruzgan, June 4.",,4,4,6,1.1178432e+12,21
375,2005.0,6.0,7.0,Afghanistan,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,S,IA,U,33.93911,67.709953,"1 NGO national staff shot and killed by unknown assailants in Ghazni, June 7. According to report, killing was to set an example and deter others from working with NGOs.",,4,7,6,1.1181024e+12,21
376,2005.0,6.0,,Uganda,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,U,Am,U,1.5333553999999998,32.2166578,2 INGO national staff wounded in ambush by LRA.,,800,1,6,1.117584e+12,21
377,2005.0,6.0,14.0,Democratic Republic of Congo,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,K,Am,R,-2.9814344,23.8222636,"2 INGO national staff kidnapped with vehicle, June 1; released the next day.",,180,14,6,1.1187072e+12,21
378,2005.0,6.0,,Indonesia,Papua,,Nabire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,S,IA,U,-3.3596317000000004,135.5049831,"1 INGO national staff beaten and attempted stabbing in Nabire, likely stemming from dissatisfaction with INGO project.","Nabire, Indonesia",360,1,6,1.117584e+12,21
379,2005.0,6.0,23.0,Sudan,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,R,H,14.584444400000002,29.4917691,"One INGO national staff shot and wounded by group who invaded victim's house, June 23. Motive was ethnic rivalry (victim's wife is an Arab).",,729,23,6,1.1194848e+12,21
380,2005.0,6.0,,Democratic Republic of Congo,Orientale,Ituri,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,K,U,U,2.13410995,29.05000311,1 INGO international (French) staff and 1 national staff kidnapped in Ituri; released 10 days later.,"Ituri, Congo-Kinshasa",180,1,6,1.117584e+12,21
381,2005.0,7.0,,Indonesia,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,Am,R,-6.21195,106.845056,1 INGO national staff stopped and beaten by TNI - angry victim had not delivered to army camp.,,360,1,7,1.120176e+12,21
382,2005.0,7.0,,Sudan,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,S,IA,H,14.584444400000002,29.4917691,1 INGO national staff assaulted during armed robbery at victim's house.,,729,1,7,1.120176e+12,21
383,2005.0,7.0,,Sudan,Darfur,,,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,15.0,U,MV,PS,11.329444,25.08565623,15 INGO national staff injured during camp riots targeting intl organizations participating in the first day of the WFP food registration program.,,729,1,7,1.120176e+12,21
384,2005.0,7.0,,Sudan,North Darfur State,Al Fasher,Zam Zam camp,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,K,U,PS,16.0,26.0,"1 NGO nationals staff abducted in Zam Zam camp in North Darfur, July 11; later released, July 15.","North Darfur State, Sudan",729,1,7,1.120176e+12,21
385,2005.0,7.0,23.0,Sudan,Sennar,Assalaya,Sania Fandu,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,U,Am,R,13.569070000000002,33.56718,"2 INGO national staffkilled when two trucks of an were ambushed and looted 10 km north of Sania Fandu, July 23.","Sinnar, Sinnār, Sudan",729,23,7,1.1220768e+12,21
386,2005.0,7.0,15.0,Kenya,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,U,U,1.4419683,38.4313975,"1 UN national staff shot and killed, July 15.",,404,15,7,1.1213856e+12,21
387,2005.0,7.0,,Afghanistan,,,,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,K,U,U,33.93911,67.709953,2 NGO national staff kidnapped in July 2005; found dead on Dec 4. They were working on a health project.,,4,1,7,1.120176e+12,21
388,2005.0,8.0,,Somalia,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,U,MV,U,8.3676771,49.083416,1 UN national staff killed by local gang allegedly of youths from the Gambol Secondary School. The incident caused the relocation of both national and international staff of UN agency from Garowe to Gardo.,,706,1,8,1.1228544e+12,22
389,2005.0,8.0,,Iraq,,,,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,S,R,U,33.0955793,44.1749775,1 INGO national staff killed and 1 national staff wounded in attack by armed group.,,368,1,8,1.1228544e+12,22
390,2005.0,9.0,9.0,Sudan,South Darfur State,,Amar Jadeed Village,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,Am,R,11.329444,25.08565623,"1 UN national staff severely assaulted when two commercial trucks contracted by the UN were ambushed and looted at Amar Gadeed village, north of Manawashi, Sept 9.","South Darfur State, Sudan",729,9,9,1.126224e+12,22
391,2005.0,9.0,,Sudan,West Darfur State,,from Beida to Geneina,0.0,17.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,2.0,0.0,2.0,0.0,17.0,0.0,17.0,0.0,0.0,17.0,U,Am,R,13.4263009,22.6574884,15 INGO national staff and 2 international staff when convoy of seven vehicles stopped when travelling from Beida to Geneina in West Darfur.,"West Darfur State, Sudan",729,1,9,1.1255328e+12,22
392,2005.0,9.0,,Sudan,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,K,Am,R,14.584444400000002,29.4917691,3 NGO national staff hijacked and kidnapped by armed men.,,729,1,9,1.1255328e+12,22
393,2005.0,9.0,,Afghanistan,Parvan,,,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,U,Am,R,34.989712100000006,68.8733495,1 INGO international staff wounded and 1 national staff killed when ambushed on motorbike in Parwan.,"Parwan, Afghanistan",4,1,9,1.1255328e+12,22
394,2005.0,10.0,3.0,Somalia,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,S,IA,H,8.3676771,49.083416,"1 UN national staff shot dead outside residence in by masked men, Oct 3. Unknown motive.",,706,3,10,1.1282976e+12,22
396,2005.0,10.0,,Sudan,Darfur,,from El Obein to Nyala,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,S,Am,R,13.5,23.5,"1 UN national staff shot in his left hand and 80 bags of sugar was looted when truck travelling from El Obein to Nyala was attacked by 15 armed men on camel, Oct 19.","Western Darfur, Sudan",729,1,10,1.1281248e+12,22
397,2005.0,10.0,,Afghanistan,Kandahar,,(Going towards Kandahar),0.0,0.0,8.0,0.0,0.0,0.0,5.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,8.0,0.0,0.0,8.0,S,Am,R,31.61332,65.71013,5 NGO national staff killed and 3 national staff wounded when shot by Taliban insurgents while driving towards Kandahar.,"Kandahār, Afghanistan",4,1,10,1.1281248e+12,22
398,2005.0,10.0,20.0,Afghanistan,Faryab,,,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,4.0,U,U,U,35.9261784,64.6237758,"1 NGO national staff killed and 3 national staff wounded in Faryab by suspected Taliban guerrillas, Oct 20.","Faryab, Afghanistan",4,20,10,1.1297664e+12,22
399,2005.0,10.0,25.0,Uganda,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,U,Am,U,1.5333553999999998,32.2166578,"2 INGO national staff wounded in ambush by LRA rebels, Oct 25.",,800,25,10,1.1301984e+12,22
400,2005.0,10.0,26.0,Uganda,,,,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,4.0,U,Am,U,1.5333553999999998,32.2166578,"2 INGO national staff killed, 2 national staff wounded (victims from two INGOs) in ambushes by LRA rebels, Oct 26.",,800,26,10,1.1302848e+12,22
401,2005.0,10.0,26.0,Sudan,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,U,IA,H,14.584444400000002,29.4917691,"1 INGO national staff assaulted and wounded by military men outside victim's residence, Oct 26.",,729,26,10,1.1302848e+12,22
402,2005.0,10.0,28.0,Sudan,Darfur,,,2.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,6.0,S,Am,R,11.329444,25.08565623,"2 UN national staff and 6 INGO national staff beaten when convoy ambushed in Darfur, Oct 28.",,729,28,10,1.1304576e+12,22
403,2005.0,10.0,31.0,Sudan,,,,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,U,Am,U,14.584444400000002,29.4917691,"1 NGO international (Iraqi) staff and 1 national staff killed from demining group in another LRA ambush, Oct 31.",,729,31,10,1.1307168e+12,22
404,2005.0,10.0,,Guyana,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,S,R,H,5.0,-59.0,1 INGO national staff assaulted during armed robbery on home by armed group.,Guyana,328,1,10,1.1281248e+12,22
405,2005.0,11.0,16.0,Somalia,Togdheer,Burao,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,L,Am,R,9.52749,45.537472,"1 UN national staff killed when vehicle hit landmine southwest of Burao, Nov 16.","Burco, Somalia",706,16,11,1.1320992e+12,22
406,2005.0,11.0,,South Sudan,,,,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,U,Am,U,7.265386099999999,30.05489,1 INGO international (British) staff and 1 national staff killed when ambushed by LRA.,,728,1,11,1.1308032e+12,22
407,2005.0,11.0,,Iraq,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,K,U,U,33.0955793,44.1749775,1 INGO international (German) staff and 1 national staff kidnapped,,368,1,11,1.1308032e+12,22
408,2005.0,12.0,1.0,Kenya,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,S,U,U,1.4419683,38.4313975,"1 UN international staff (Somali) killed from head injuries (unspecified malicious act) in Kenya, Dec 1.",,404,1,12,1.1333952e+12,23
409,2005.0,12.0,,Democratic Republic of Congo,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,K,U,U,-2.9814344,23.8222636,One UN national staff held hostage in protest of demobilized soldiers not being paid.,,180,1,12,1.1333952e+12,23
410,2005.0,12.0,,Madagascar,Antananarivo,,Antananarivo,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,S,U,U,-18.9100122,47.5255809,1 UN national staff killed by stab wounds in Antananarivo.,"Antananarivo, Province d’Antananarivo, Madagascar",450,1,12,1.1333952e+12,23
411,2005.0,12.0,11.0,Sudan,South Darfur State,,between Solong and Golo,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,Am,R,11.329444,25.08565623,"1 UN nationals staff struck by a bullet and later died when five UN trucks attacked between Solong and Golo in South Darfur after having already delivered food, Dec 11.","South Darfur State, Sudan",729,11,12,1.1342592e+12,23
412,2005.0,12.0,19.0,South Sudan,Lakes State,Rumbek Central,Rumbek,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,U,C,U,6.75,30.0,"1 UN national staff injured during a clash between two families in Rumbek in Southern Sudan, Dec 19.","Lakes, South Sudan",728,19,12,1.1349504e+12,23
413,2005.0,12.0,,Democratic Republic of Congo,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,S,Am,C,-2.9814344,23.8222636,2 ICRC national staff beat up when vehicle ambushed by military police who also stole vehicle.,,180,1,12,1.1333952e+12,23
414,2005.0,12.0,5.0,Iraq,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,K,U,U,33.0955793,44.1749775,"1 INGO international (French) staff kidnapped, Dec 5; later released.",,368,5,12,1.1337408e+12,23
415,2005.0,12.0,,Colombia,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,K,U,U,2.8930783,-73.7845072,2 INGO national staff detained and held by FARC overnight.,,170,1,12,1.1333952e+12,23
416,2006.0,1.0,,Democratic Republic of Congo,Nord Kivu,,Goma,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,U,Am,U,1.6585009999999998,29.220455,1 UN national staff driver killed during robbery by military in Goma.,,180,1,1,1.1360736e+12,24
417,2006.0,1.0,,Afghanistan,Helmand,Lashkar Gah,Lashkar Gah,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,IA,P,31.59382,64.37161,"1 NGO national staff killed in Lashkargah, Helmand. 1 or 2 shot at mosque.","Lashkar Gah, Helmand, Afghanistan",4,1,1,1.1360736e+12,24
418,2006.0,1.0,,Democratic Republic of Congo,Nord Kivu,Rutshuru,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,K,Am,R,-0.8411801999999999,29.3884586,"3 INGO national staff kidnapped: vehicles hijacked with their drivers for 7 days (1 for 7 days, 2 for 3 days) in Rutshuru. By FARDC to transport troops & materials.","Rutshuru, Nord-Kivu, Congo-Kinshasa",180,1,1,1.1360736e+12,24
419,2006.0,1.0,16.0,Guatemala,,Solola,Solola,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,R,Am,R,14.818188300000001,-91.16233009,"1 INGO international staff member attacked and sexually assaulted in Solola while walking home, Jan 16.","Sololá, Guatemala",320,16,1,1.1373696e+12,24
420,2006.0,2.0,,Colombia,Norte de Santander,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,K,U,U,8.4417924,-73.0492505,"2 INGO international (1 British, 1 Dutch) staff kidnapped by ELN in the Norte de Santander, with demands that the govt turn over the body of leader Wildemar Castro. Treated well and released unharmed.","Norte de Santander, Colombia",170,1,2,1.138752e+12,24
421,2006.0,3.0,1.0,Somalia,Lower Juba,Afmadow,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,K,U,U,0.51486,42.073009,"1 UN international (US) staff abducted in Afmadow, 260 miles southwest of Mogadishu, Wed March 1; released next day.","Afmadow, Somalia",706,1,3,1.1411712e+12,24
422,2006.0,3.0,15.0,South Sudan,Central Equatoria,Yei River,Yei,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,S,R,H,4.75,31.0,"1 UN international staff and 1 national staff guard shot and killed and 1 national staff guard wounded in attack on agency's compound in Yei, southern Sudan, March 15. No info on motives, but agency was preparing repatriation of Sudanese to that area. The international staff died on March 28 after having been airlifted to Nairobi.","Central Equatoria, South Sudan",728,15,3,1.1423808e+12,24
423,2006.0,3.0,,Palestine,Gaza Strip,,Khan Yunis,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,K,R,H,31.345761199999995,34.3025277,"1 ICRC international (Swiss) staff was abducted by unknown armed men at the ICRC office in Khan Younis, Gaza Strip.","Khan Yunis, Palestine",275,1,3,1.1411712e+12,24
424,2006.0,3.0,19.0,South Sudan,Upper Nile State,Malakal,north of Malakal,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,S,Am,R,9.53342,31.66048,"Three INGO national staff were injured when their vehicle was fired upon by police officers described as belonging to the Shilluk King police (an org not known to UN Police), north of Malakal, southern Sudan, March 19. Two other INGO staff in the same vehicle were unharmed.","Malakal, Upper Nile, South Sudan",728,19,3,1.1427264e+12,24
425,2006.0,3.0,19.0,Sudan,Western Equatoria,Yambio,Yambio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,K,U,U,5.0,31.0,"One INGO national staff was abducted during an attack on Yambio in southern Sudan, March 19; released on March 22. Victim claimed that the attacking group belonged to the LRA and that its main motive was to loot food.","Al Wilāyah al Istiwā'īyah, Sudan",729,19,3,1.1427264e+12,24
426,2006.0,3.0,28.0,Sudan,West Darfur State,,El Geneina,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,S,R,H,13.4435,22.4452278,"3 INGO national staff guards were beaten when a group of unidentified armed men forcefully entered an INGO compound in El Geneina, March 28. The attackers left with a Land Cruiser pick-up, a Thuraya phone and a mobile phone.","Geneina, West Darfur State, Sudan",729,28,3,1.143504e+12,24
427,2006.0,4.0,13.0,South Africa,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,S,U,U,-28.816623600000003,24.991639,"1 UN international (Mozambique) staff killed by gunshot wounds, April 13.",,710,13,4,1.1448864e+12,25
428,2006.0,4.0,9.0,Central African Republic,Ombella-M'Poko,Yaloke-Bossembele,,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,S,Am,R,5.25169,17.64362,"2 UN national staff doctors were killed and 1 national staff driver wounded by unknown armed men who fired on their vehicle between Bossembele and Yaloke, northwest of Bangui, April 9.","Bossembele, Ombella-Mpoko, Central African Republic",140,9,4,1.1445408e+12,25
429,2006.0,4.0,12.0,Somalia,Bay,near Baidoa,,6.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,6.0,0.0,0.0,U,Am,R,3.11383,43.6498,"2 UN national staff guard/escorts killed and 4 national staff guard/escorts wounded during an attempted robbery and ambush of UN convoy near Baidoa, April 12.","Baidoa, Bay, Somalia",706,12,4,1.1448e+12,25
430,2006.0,4.0,,Afghanistan,Badghis,Qadis,Darreh-ye Bum,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,U,R,PS,34.8085,63.43003,"5 NGO national staff medical workers, in Darrah-i-Bohm, Badghis tied up and killed in clinic attack.","Qādis, Badghis, Afghanistan",4,1,4,1.1438496e+12,25
431,2006.0,4.0,10.0,Sri Lanka,Northern,Jaffna,,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,L,Am,R,9.6649255,80.0091719,"2 INGO national staff killed and 1 national staff driver wounded in Jaffna peninsula, where an anti-personnel mine exploded, striking both a Sri Lankan army vehicle and the workers' vehicle.","Jaffna, Sri Lanka",144,10,4,1.1446272e+12,25
432,2006.0,4.0,28.0,Sudan,West Darfur State,,El Geneina,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,S,R,H,13.4435,22.4452278,"2 INGO (1 national, 1 international) staff beaten with a stick when two men broke into an INGO compound in El Geneina, West Darfur, April 28. Victims locked into a bathroom for a few hours.",,729,28,4,1.1461824e+12,25
433,2006.0,4.0,25.0,Iraq,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,S,U,U,33.0955793,44.1749775,"1 UN national staff killed by gunshot wounds, April 25.",,368,25,4,1.1459232e+12,25
434,2006.0,5.0,7.0,Chad,Ouaddai,,Abeche,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,S,Am,H,13.833056,20.834722,"1 UN international (Spanish) staff shot and seriously wounded by gunman in military fatigues during hijacking of vehicle in Abeche, May 7.",,148,7,5,1.14696e+12,25
435,2006.0,5.0,12.0,Afghanistan,Herat,,,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,B,Am,R,34.3508273,62.2164003,"1 UN national staff killed, 1 NGO national staff doctor killed, and 1 UN national staff program manager wounded (lost leg) when the vehicle came under rocket fire in Heart, May 12.",,4,12,5,1.147392e+12,25
